<Nodes>
108 3.1000000000000E+01 3.8000000000000E+01;
109 2.9800000000000E+01 3.8000000000000E+01;
110 2.8600000000000E+01 3.8000000000000E+01;
111 2.7400000000000E+01 3.8000000000000E+01;
112 2.6200000000000E+01 3.8000000000000E+01;
113 3.4900000000000E+01 3.9000000000000E+01;
114 3.3800000000000E+01 3.9000000000000E+01;
115 3.2700000000000E+01 3.9000000000000E+01;
116 3.1600000000000E+01 3.9000000000000E+01;
117 3.0500000000000E+01 3.9000000000000E+01;
118 2.9400000000000E+01 3.9000000000000E+01;
119 2.8300000000000E+01 3.9000000000000E+01;
120 2.7200000000000E+01 3.9000000000000E+01;
121 2.6100000000000E+01 3.9000000000000E+01;
122 2.5000000000000E+01 2.8000000000000E+01;
123 2.5000000000000E+01 2.9000000000000E+01;
124 4.5000000000000E+01 2.8000000000000E+01;
125 4.5000000000000E+01 2.9000000000000E+01;
126 4.3000000000000E+01 2.8000000000000E+01;
127 4.1000000000000E+01 2.8000000000000E+01;
128 3.9000000000000E+01 2.8000000000000E+01;
129 3.7000000000000E+01 2.8000000000000E+01;
130 3.5000000000000E+01 2.8000000000000E+01;
131 3.3000000000000E+01 2.8000000000000E+01;
132 3.1000000000000E+01 2.8000000000000E+01;
133 2.9000000000000E+01 2.8000000000000E+01;
134 2.7000000000000E+01 2.8000000000000E+01;
135 2.7000000000000E+01 2.9000000000000E+01;
136 2.9000000000000E+01 2.9000000000000E+01;
137 3.1000000000000E+01 2.9000000000000E+01;
138 3.3000000000000E+01 2.9000000000000E+01;
139 3.5000000000000E+01 2.9000000000000E+01;
140 3.7000000000000E+01 2.9000000000000E+01;
141 3.9000000000000E+01 2.9000000000000E+01;
142 4.1000000000000E+01 2.9000000000000E+01;
143 4.3000000000000E+01 2.9000000000000E+01;
144 7.5000000000000E+01 0.0000000000000E+00;
145 7.5000000000000E+01 3.0000000000000E+01;
146 7.5000000000000E+01 1.5000000000000E+01;
147 5.7857142857143E+01 3.0000000000000E+01;
148 4.9285714285714E+01 3.0000000000000E+01;
149 5.7857142857143E+01 1.6000000000000E+01;
150 4.9285714285714E+01 2.4000000000000E+01;
151 5.7857142857143E+01 2.3000000000000E+01;
152 4.9285714285714E+01 2.7000000000000E+01;
153 0.0000000000000E+00 0.0000000000000E+00;
154 7.5000000000000E+00 0.0000000000000E+00;
155 1.5000000000000E+01 0.0000000000000E+00;
156 2.2500000000000E+01 0.0000000000000E+00;
157 3.0000000000000E+01 0.0000000000000E+00;
158 3.7500000000000E+01 0.0000000000000E+00;
159 4.5000000000000E+01 0.0000000000000E+00;
160 5.2500000000000E+01 0.0000000000000E+00;
161 6.0000000000000E+01 0.0000000000000E+00;
162 6.7500000000000E+01 0.0000000000000E+00;
163 2.1428571428571E+01 2.4000000000000E+01;
164 1.4285714285714E+01 1.6000000000000E+01;
165 1.8642857142857E+01 1.6000000000000E+01;
166 2.4214285714286E+01 2.4000000000000E+01;
167 2.3000000000000E+01 1.6000000000000E+01;
168 2.7000000000000E+01 2.4000000000000E+01;
169 2.7357142857143E+01 1.6000000000000E+01;
170 2.9785714285714E+01 2.4000000000000E+01;
171 3.1714285714286E+01 1.6000000000000E+01;
172 3.2571428571429E+01 2.4000000000000E+01;
173 3.6071428571429E+01 1.6000000000000E+01;
174 3.5357142857143E+01 2.4000000000000E+01;
175 4.0428571428571E+01 1.6000000000000E+01;
176 3.8142857142857E+01 2.4000000000000E+01;
177 4.4785714285714E+01 1.6000000000000E+01;
178 4.0928571428571E+01 2.4000000000000E+01;
179 4.9142857142857E+01 1.6000000000000E+01;
180 4.3714285714286E+01 2.4000000000000E+01;
181 5.3500000000000E+01 1.6000000000000E+01;
182 4.6500000000000E+01 2.4000000000000E+01;
183 0.0000000000000E+00 4.0000000000000E+01;
184 0.0000000000000E+00 3.3333333333333E+00;
185 0.0000000000000E+00 6.6666666666667E+00;
186 0.0000000000000E+00 1.0000000000000E+01;
187 0.0000000000000E+00 1.3333333333333E+01;
188 0.0000000000000E+00 1.6666666666667E+01;
189 0.0000000000000E+00 2.0000000000000E+01;
190 0.0000000000000E+00 2.3333333333333E+01;
191 0.0000000000000E+00 2.6666666666667E+01;
192 0.0000000000000E+00 3.0000000000000E+01;
193 0.0000000000000E+00 3.3333333333333E+01;
194 0.0000000000000E+00 3.6666666666667E+01;
195 1.4285714285714E+01 4.0000000000000E+01;
196 2.1428571428571E+01 4.0000000000000E+01;
197 1.4285714285714E+01 1.8000000000000E+01;
198 1.4285714285714E+01 2.0000000000000E+01;
199 1.4285714285714E+01 2.2000000000000E+01;
200 1.4285714285714E+01 2.4000000000000E+01;
201 1.4285714285714E+01 2.6000000000000E+01;
202 1.4285714285714E+01 2.8000000000000E+01;
203 1.4285714285714E+01 3.0000000000000E+01;
204 1.4285714285714E+01 3.2000000000000E+01;
205 1.4285714285714E+01 3.4000000000000E+01;
206 1.4285714285714E+01 3.6000000000000E+01;
207 1.4285714285714E+01 3.8000000000000E+01;
208 2.1428571428571E+01 2.5333333333333E+01;
209 2.1428571428571E+01 2.6666666666667E+01;
210 2.1428571428571E+01 2.8000000000000E+01;
211 2.1428571428571E+01 2.9333333333333E+01;
212 2.1428571428571E+01 3.0666666666667E+01;
213 2.1428571428571E+01 3.2000000000000E+01;
214 2.1428571428571E+01 3.3333333333333E+01;
215 2.1428571428571E+01 3.4666666666667E+01;
216 2.1428571428571E+01 3.6000000000000E+01;
217 2.1428571428571E+01 3.7333333333333E+01;
218 2.1428571428571E+01 3.8666666666667E+01;
</Nodes>

<Elements>
  1     'Elem'       1       3      41      40;
  2     'Elem'       3       4      50      41;
  3     'Elem'       4       5      59      50;
  4     'Elem'       5       6      68      59;
  5     'Elem'       6       7      77      68;
  6     'Elem'       7       8      86      77;
  7     'Elem'       8       9      95      86;
  8     'Elem'       9      10     104      95;
  9     'Elem'      10      11     113     104;
 10     'Elem'      11       2      13     113;
 11     'Elem'      40      41      42      39;
 12     'Elem'      41      50      51      42;
 13     'Elem'      50      59      60      51;
 14     'Elem'      59      68      69      60;
 15     'Elem'      68      77      78      69;
 16     'Elem'      77      86      87      78;
 17     'Elem'      86      95      96      87;
 18     'Elem'      95     104     105      96;
 19     'Elem'     104     113     114     105;
 20     'Elem'     113      13      14     114;
 21     'Elem'      39      42      43      38;
 22     'Elem'      42      51      52      43;
 23     'Elem'      51      60      61      52;
 24     'Elem'      60      69      70      61;
 25     'Elem'      69      78      79      70;
 26     'Elem'      78      87      88      79;
 27     'Elem'      87      96      97      88;
 28     'Elem'      96     105     106      97;
 29     'Elem'     105     114     115     106;
 30     'Elem'     114      14      15     115;
 31     'Elem'      38      43      44      37;
 32     'Elem'      43      52      53      44;
 33     'Elem'      52      61      62      53;
 34     'Elem'      61      70      71      62;
 35     'Elem'      70      79      80      71;
 36     'Elem'      79      88      89      80;
 37     'Elem'      88      97      98      89;
 38     'Elem'      97     106     107      98;
 39     'Elem'     106     115     116     107;
 40     'Elem'     115      15      16     116;
 41     'Elem'      37      44      45      36;
 42     'Elem'      44      53      54      45;
 43     'Elem'      53      62      63      54;
 44     'Elem'      62      71      72      63;
 45     'Elem'      71      80      81      72;
 46     'Elem'      80      89      90      81;
 47     'Elem'      89      98      99      90;
 48     'Elem'      98     107     108      99;
 49     'Elem'     107     116     117     108;
 50     'Elem'     116      16      17     117;
 51     'Elem'      36      45      46      35;
 52     'Elem'      45      54      55      46;
 53     'Elem'      54      63      64      55;
 54     'Elem'      63      72      73      64;
 55     'Elem'      72      81      82      73;
 56     'Elem'      81      90      91      82;
 57     'Elem'      90      99     100      91;
 58     'Elem'      99     108     109     100;
 59     'Elem'     108     117     118     109;
 60     'Elem'     117      17      18     118;
 61     'Elem'      35      46      47      34;
 62     'Elem'      46      55      56      47;
 63     'Elem'      55      64      65      56;
 64     'Elem'      64      73      74      65;
 65     'Elem'      73      82      83      74;
 66     'Elem'      82      91      92      83;
 67     'Elem'      91     100     101      92;
 68     'Elem'     100     109     110     101;
 69     'Elem'     109     118     119     110;
 70     'Elem'     118      18      19     119;
 71     'Elem'      34      47      48      33;
 72     'Elem'      47      56      57      48;
 73     'Elem'      56      65      66      57;
 74     'Elem'      65      74      75      66;
 75     'Elem'      74      83      84      75;
 76     'Elem'      83      92      93      84;
 77     'Elem'      92     101     102      93;
 78     'Elem'     101     110     111     102;
 79     'Elem'     110     119     120     111;
 80     'Elem'     119      19      20     120;
 81     'Elem'      33      48      49      32;
 82     'Elem'      48      57      58      49;
 83     'Elem'      57      66      67      58;
 84     'Elem'      66      75      76      67;
 85     'Elem'      75      84      85      76;
 86     'Elem'      84      93      94      85;
 87     'Elem'      93     102     103      94;
 88     'Elem'     102     111     112     103;
 89     'Elem'     111     120     121     112;
 90     'Elem'     120      20      21     121;
 91     'Elem'      32      49      31      22;
 92     'Elem'      49      58      30      31;
 93     'Elem'      58      67      29      30;
 94     'Elem'      67      76      28      29;
 95     'Elem'      76      85      27      28;
 96     'Elem'      85      94      26      27;
 97     'Elem'      94     103      25      26;
 98     'Elem'     103     112      24      25;
 99     'Elem'     112     121      23      24;
100     'Elem'     121      21      12      23;
101     'Elem'     122     134     135     123;
102     'Elem'     134     133     136     135;
103     'Elem'     133     132     137     136;
104     'Elem'     132     131     138     137;
105     'Elem'     131     130     139     138;
106     'Elem'     130     129     140     139;
107     'Elem'     129     128     141     140;
108     'Elem'     128     127     142     141;
109     'Elem'     127     126     143     142;
110     'Elem'     126     124     125     143;
111     'Elem'     123     135      32      22;
112     'Elem'     135     136      33      32;
113     'Elem'     136     137      34      33;
114     'Elem'     137     138      35      34;
115     'Elem'     138     139      36      35;
116     'Elem'     139     140      37      36;
117     'Elem'     140     141      38      37;
118     'Elem'     141     142      39      38;
119     'Elem'     142     143      40      39;
120     'Elem'     143     125       1      40;
121     'Elem'     144     146     151     149;
122     'Elem'     146     145     147     151;
123     'Elem'     149     151     152     150;
124     'Elem'     151     147     148     152;
125     'Elem'     150     152     125     124;
126     'Elem'     152     148       1     125;
127     'Elem'     153     154     165     164;
128     'Elem'     154     155     167     165;
129     'Elem'     155     156     169     167;
130     'Elem'     156     157     171     169;
131     'Elem'     157     158     173     171;
132     'Elem'     158     159     175     173;
133     'Elem'     159     160     177     175;
134     'Elem'     160     161     179     177;
135     'Elem'     161     162     181     179;
136     'Elem'     162     144     149     181;
137     'Elem'     164     165     166     163;
138     'Elem'     165     167     168     166;
139     'Elem'     167     169     170     168;
140     'Elem'     169     171     172     170;
141     'Elem'     171     173     174     172;
142     'Elem'     173     175     176     174;
143     'Elem'     175     177     178     176;
144     'Elem'     177     179     180     178;
145     'Elem'     179     181     182     180;
146     'Elem'     181     149     150     182;
147     'Elem'     163     166     134     122;
148     'Elem'     166     168     133     134;
149     'Elem'     168     170     132     133;
150     'Elem'     170     172     131     132;
151     'Elem'     172     174     130     131;
152     'Elem'     174     176     129     130;
153     'Elem'     176     178     128     129;
154     'Elem'     178     180     127     128;
155     'Elem'     180     182     126     127;
156     'Elem'     182     150     124     126;
157     'Elem'     153     164     197     184;
158     'Elem'     164     163     208     197;
159     'Elem'     163     122     123     208;
160     'Elem'     184     197     198     185;
161     'Elem'     197     208     209     198;
162     'Elem'     208     123      22     209;
163     'Elem'     185     198     199     186;
164     'Elem'     198     209     210     199;
165     'Elem'     209      22      31     210;
166     'Elem'     186     199     200     187;
167     'Elem'     199     210     211     200;
168     'Elem'     210      31      30     211;
169     'Elem'     187     200     201     188;
170     'Elem'     200     211     212     201;
171     'Elem'     211      30      29     212;
172     'Elem'     188     201     202     189;
173     'Elem'     201     212     213     202;
174     'Elem'     212      29      28     213;
175     'Elem'     189     202     203     190;
176     'Elem'     202     213     214     203;
177     'Elem'     213      28      27     214;
178     'Elem'     190     203     204     191;
179     'Elem'     203     214     215     204;
180     'Elem'     214      27      26     215;
181     'Elem'     191     204     205     192;
182     'Elem'     204     215     216     205;
183     'Elem'     215      26      25     216;
184     'Elem'     192     205     206     193;
185     'Elem'     205     216     217     206;
186     'Elem'     216      25      24     217;
187     'Elem'     193     206     207     194;
188     'Elem'     206     217     218     207;
189     'Elem'     217      24      23     218;
190     'Elem'     194     207     195     183;
191     'Elem'     207     218     196     195;
192     'Elem'     218      23      12     196;
</Elements>

<NodeConstraints>
u[144]=0.00000000;
v[144]=0.00000000;
u[145]=0.00000000;
u[146]=0.00000000;
u[153]=0.00000000;
v[153]=0.00000000;
u[154]=0.00000000;
v[154]=0.00000000;
u[155]=0.00000000;
v[155]=0.00000000;
u[156]=0.00000000;
v[156]=0.00000000;
u[157]=0.00000000;
v[157]=0.00000000;
u[158]=0.00000000;
v[158]=0.00000000;
u[159]=0.00000000;
v[159]=0.00000000;
u[160]=0.00000000;
v[160]=0.00000000;
u[161]=0.00000000;
v[161]=0.00000000;
u[162]=0.00000000;
v[162]=0.00000000;
u[183]=0.00000000;
u[184]=0.00000000;
u[185]=0.00000000;
u[186]=0.00000000;
u[187]=0.00000000;
u[188]=0.00000000;
u[189]=0.00000000;
u[190]=0.00000000;
u[191]=0.00000000;
u[192]=0.00000000;
u[193]=0.00000000;
u[194]=0.00000000;
</NodeConstraints>

<ExternalForces>
</ExternalForces>

<Gravity>
 v = -10.0;
</Gravity>
